question,precision@k,recall@k,mrr,ndcg@k,ap@k,retrieval_time,input_tokens,retrieved_docs,relevant_docs
Qual è il comando per georeferenziare una mappa ottenuta utilizzando QGIS?,0.2,1.0,0.3333333333333333,0.5,1.0,0.16678784042596817,2,"['1dce06ad852864cbdff68842ceb2cfae293fb2b5a6960979b84ae2bd7f027174', '9385f2c70877a104b0c04af8291689185b5626989385bf1467f754b16af1c4e3', '881ec1b9e332f6631db046e06794a8a384dd6d27c8f8dc2093bf7adb7169066b', 'ce7b79c89b4720dcbf3c668476d1f58802cf308ff77f01820bd81058174ebf1e', 'c5b5bb45cf42e5f4cfd978e7f3360c82a3755767a4bde2af511b4b9e2900fba1']",['881ec1b9e332f6631db046e06794a8a384dd6d27c8f8dc2093bf7adb7169066b']
"Quali sono le informazioni che devono essere inserite nella scheda ""VRD - Carta del rischio"" per compilare il MOPR?",0.2,1.0,1.0,1.0,1.0,0.16678784042596817,2,"['9475e67d73e7e45ee71f25c11ab2f9fd98edd69f55d0b68b01c339d967168834', 'c17f314cc8976fb204ec20b915a9698a41289ec03175f1a2c2daa4512c960110', '157bf5544363c4d7eb7a1e85f701af9985e406b53544ece97b2755c077b01466', '2ed570a58910ab720f6b8265637984596baf12f85cfe058542bde24baf252fdc', '8ab7a820f08fa37e801ae6b6726d66ab8faccf69bc68631450649c68b80df646']",['9475e67d73e7e45ee71f25c11ab2f9fd98edd69f55d0b68b01c339d967168834']
Quali sono i passaggi iniziali per cominciare a utilizzare il progetto?,0.0,0.0,0.0,0.0,0.0,0.16678784042596817,2,"['930d646aac612a5b317f079ec4a7b7f141870b22cb1a3e8cbd0cb57d4c6235ce', '9bf7dc6fb9ff1b5bb5eb8bef1bc14500435faa7ac1a35e91d139cef14564adf0', '4e2474ac3cb4c2409bd5686405d6470b4e6c52ec671ab7d3286d32ba99a50dc8', 'dffc31beca5c0c116df07e1113f3a66b48b9031869525da0c0d4413390cd29ca', '50faf2f8c0b87f308281d0512d116588fd2750efcd4ef07822d6de5aa9bb7277']",['e3144c0815c9966cf192e7db06b3571e9d0db2eff81bcb1c079b29f1d3c84d14']
Quali sono le chiavi del vocabolario GPBB?,0.2,1.0,0.5,0.6309297535714573,1.0,0.16678784042596817,2,"['2d7e2367ead8a42db7d5945cc3532b0dd9b8a93878b74ec10938b02abd682097', '6f00860f3514207cb3022132bf2558b71d59b0c41349eb0d5a66c5b7703563f6', 'c23cf4e5dcaf6e72f5603ce22be43c7e8560766db26261bc6cec14315bbbf5fd', '3bea4785f4226072a63aeca5ccff8fd8269d8ff0287fd1e912eaa2535fe1fc65', 'd5ee79b27f96e24fe2a2b681c05314dd474ea39f35877d04cbe608f172099569']",['6f00860f3514207cb3022132bf2558b71d59b0c41349eb0d5a66c5b7703563f6']
Come posso regolare la trasparenza di un livello in QGIS?,0.2,1.0,1.0,1.0,1.0,0.16678784042596817,2,"['709c3205e537c997e59c1b092c0f6af491b325416f353eb6e43614a3c4884075', '5c06147a83368469726e59899936c77998045dd32394886fba3d751494f68315', '862dee15fe7b0c41c7eb92c3c89739d566e4be01581d12dec98680535453a99a', '1c8f21d2f8325b1250ae4bd82cc987c16f47d44884160705e153025ccc3705bd', 'fc9314c51346033f44023665002da8b9e28b2df636dd475e46d72516d4673203']",['709c3205e537c997e59c1b092c0f6af491b325416f353eb6e43614a3c4884075']
Quali informazioni sono necessarie per compilare il MOSI a livello comunale?,0.2,1.0,1.0,1.0,1.0,0.16678784042596817,2,"['5cec8a15ce35b302ca7f5aa49c04aec3229a5f81b3ac65487539a09e41e40c6c', 'f2154e8741a75791d81c57fe3bf2632bc424279259f33f0fa4116efabf245ca8', 'cac6172a087154b6a2ef2f602ba3033b797e4e76d0bca3429857b3873d03efd3', 'c5b3b0c05b26696e5128155633607aa1fe6086dd7a6f23a9c9438091999964fe', 'dcb5e901abe027ed1b72a141fd5f4e50dfb0e6aad9573d51ee142c4e1ac06d20']",['5cec8a15ce35b302ca7f5aa49c04aec3229a5f81b3ac65487539a09e41e40c6c']
Come posso stampare un progetto in QGIS che include layer WMS?,0.2,1.0,0.5,0.6309297535714573,1.0,0.16678784042596817,2,"['ab8ad079189ed61a9386990000abf7348078d459d9a243fc3fe9d7959fd52d66', '5c60bebadadf5365d9170666427be03b30adc90781bb47e2e18aa0c4462b5cef', 'c26e6dc2ae56f045db544f6331b20b74d9edbfb5a3bf15ae5537ad6a847afa68', '7d5a3ff415654883aac15bdd9318cb35f6a8c750fbc7f76eac63f777c3f20abd', '2c8d4e6ad97ab44f76d2ec7d6be036fefd1b5768aa25db86415ccc9eee0bc5e8']",['5c60bebadadf5365d9170666427be03b30adc90781bb47e2e18aa0c4462b5cef']
Come si importa un DWG/DXF in QGIS per ottenere un file GeoPackage?,0.2,1.0,1.0,1.0,1.0,0.16678784042596817,2,"['c9fd320e76adcaa7984aea91f68f4c076539ae03753a4205df5d2cec18732085', '01ef81d58533ec9e6f2cb0dc736e9be7ae930b74eea6632f72091bef96c0df80', '149c8e72bfd8c6cb8ad968ae2cd76f8607c5afbe64ec8200de32366255a0cd31', 'f6dbe5dbfa501a3c29fdb164ee8ee204845f6c5b07c504bff455fab407794c2d', '9c4f9e19daec2819d5558df9bfa64f4bd7079d462ca9cdcb83a86a8858c0ecf1']",['c9fd320e76adcaa7984aea91f68f4c076539ae03753a4205df5d2cec18732085']
Qual è l'utilizzo del Template per la redazione di una carta archeologica?,0.0,0.0,0.0,0.0,0.0,0.16678784042596817,2,"['2307032e12f70a83717fe28eedd0d26ccc1b7bc6c9bdd5220588a6508dc2bfa5', 'f250624262785a9a8e19f1bd116d2d250a0a0a969cff5329a19609b52ac7923f', '9274bdce65da28b744d424c23bd05a3d1ed94bd98e9c5eb5c5e25f745bfac43a', 'b33b90ecde24024f747f284f696d2feeafdae7e1e078d4d0bced8452dc3e4fda', 'dfb9e3c8c40c9633438e030063761efcbe10792d4b5869a7c005327f84c18201']",['670c2410b66ebc8e5592ac1d8a8aff4a41cd83517a5aff0ad85af6bdbb6dc4c7']
Come si compila il MOPR per una campagna di ricognizione?,0.2,1.0,0.5,0.6309297535714573,1.0,0.16678784042596817,2,"['e9c1cc18948c7cd42b1b3e0a35fa475b492712a88bbf7ee6c432fda960abd201', '1e1a207b991d56607fee34b5cbf594d25832e2d4d7363c8232755066c30df853', '455c83356b68a4a540976177d642b16c6fdef7d3c541c051cb865cc0e3e197fc', '254a59d408662cc0068916b5958612170d01dcc3783eedfa44b0866866ac0582', 'c36136704fffcc5462e8f27c9cadf43ce28ad30042ab1395a919982ecf4df9d9']",['1e1a207b991d56607fee34b5cbf594d25832e2d4d7363c8232755066c30df853']
Qual è la raccomandazione per l'uso dei paragrafi in QGIS?,0.2,1.0,1.0,1.0,1.0,0.16678784042596817,2,"['c2a2e419c1086a4e5fe7615a1b12c557879673cb4a0f93825d94aa0e032f74df', '627a2b46b83c20a062aa2b213c7374267b663d09b245315aab055ffc8aef6203', 'f3c05ce864e51e0775503dfaf4f5bb7d4bda9e6323cc7a701ed64bc6e3d09c33', '094f869a3cac76d5512f32432269188d479ca0f1a59cbd56d7670a4ade8f2227', '7d3a1a5351c0cb761efd979c5709c09a374683959ac02eb937f6672f52d6b74a']",['c2a2e419c1086a4e5fe7615a1b12c557879673cb4a0f93825d94aa0e032f74df']
Quali sono le informazioni che è possibile stampare dal Geoportale Nazionale Archeologia?,0.0,0.0,0.0,0.0,0.0,0.16678784042596817,2,"['b985b4f5d1c3ae07372d9d10a0b5b1eef0d2db0fd052fbb14ce6c0566390e145', '4d1b3ec23dd37640e246f05a6e49672c9d66dbfdf8d59f93f7b2c0aab7b6ef40', '7dcfc39a3bb1c97d982a3047d4c7ee6e808ac8fe15d020c1bcda2b30ab19d9da', '0ae72ed83dec65ecc5cb259913f53d288e5e2aaf103935863e6cfa210172e7c1', '5cc4c073ee528d3137ed164c06b571d9ea2ae31d170cafd0c9e37b5d3302adca']",['15f0a925200ca4399cb04eaa355cc6a3ebff4182212496134675d7d6cfff95f3']
Come posso stampare i MOSI (Catalogo dei siti) dal Geoportale Nazionale Archeologia?,0.0,0.0,0.0,0.0,0.0,0.16678784042596817,2,"['6bf9350a645455b87777fa698745cd746f07906535a58fca21157eeba53b17ef', '421aae735a5464218992e6bdcad53649aa8765827f8b2e31810f53c3fe22598f', 'b67cb9386b2814b53207fef5cb69ba14a60f1522a88a8adebe6a36254c5e7c9a', 'bc7ce40aad15905c4aaaa383849d93fcd7d272ec51aa66bea4d7122d80bea8f3', '1d51cef7365a775bc4159eefc5afdfc6b5c7072b980f4b84610d76412a0d05d2']",['274683dcbfbf416cf3e86671b1e1ca7f24380c6fd7ea7ea9e2d1031a84c14ad2']
Quali sono i passaggi per compilare il Modulo di Progetto (MOPR) nel Geoportale Nazionale Archeologia (GNA)?,0.2,1.0,0.25,0.4306765580733929,1.0,0.16678784042596817,2,"['5177f61d4c7c13621a010e4b9b0452ddccfdda74057471eba7170519f3d08661', 'c4deb43b071317450b58c8f0e929e26d602dbf47d2e271456b2cf3ab21061a74', '873d010a106ec69526b7ab3cfed87e740b728904adfe4acf8769a0ce36900cde', '44c7277f9a60901513dc3d1f771d51c30f7b2671de2c76e73c84de27a91994e9', '6c5c1af0567b412b3dd4ed657efe1820b14d74df1cd2a8d0101805ca1b658b4b']",['44c7277f9a60901513dc3d1f771d51c30f7b2671de2c76e73c84de27a91994e9']
Quali sono i dati necessari per connettersi a un servizio di mappa esterno (WMS) in QGIS?,0.2,1.0,1.0,1.0,1.0,0.16678784042596817,2,"['3798949c3b7d3fb13b6f1d6e18cd905c19384123cf56ca1f59e005d6a37fb392', '338de32ff1f21bf71c945c0b5312e6eb76f4178f57155185dd36fe5babe1afcb', '513aa03f925543788873f54c11ffb6a7e150d1d6b279a6f3b9ebe0b64ade7edd', '81cb50b127e6134ce49998e1fd95a0993be384755cf3249502f37615949e9c39', '7d5a3ff415654883aac15bdd9318cb35f6a8c750fbc7f76eac63f777c3f20abd']",['3798949c3b7d3fb13b6f1d6e18cd905c19384123cf56ca1f59e005d6a37fb392']
Qual è l'ordine dei vocabolari nel progetto GPT?,0.2,1.0,0.5,0.6309297535714573,1.0,0.16678784042596817,2,"['e76bd91bd01c4d4fefde99d7b3964f5ba8f1d49788965f0bb56a4150810562b3', 'aeea88280431fe02810f2bbcfc6000daf5ea0271ba45b041391ae2711d8f771f', 'c23cf4e5dcaf6e72f5603ce22be43c7e8560766db26261bc6cec14315bbbf5fd', '3bea4785f4226072a63aeca5ccff8fd8269d8ff0287fd1e912eaa2535fe1fc65', '7171050e47124c1ca0f0d5dba62e4c1c86592c594a049be520d36a525595184d']",['aeea88280431fe02810f2bbcfc6000daf5ea0271ba45b041391ae2711d8f771f']
Quali sono i due gruppi in cui sono divisi i layer WMS precaricati nel progetto?,0.2,1.0,1.0,1.0,1.0,0.16678784042596817,2,"['4c9a4b8cc6ee1ebe6ff14fc23ff2790530d3a6dd49cac609464e60b8851b8948', 'b33c7d17f805b4a50f93847d356d351c88e9875130e70b929afd88e7f4968231', '31bc54743355f3ea56c79bcc7087424d2e7775e92638cc1bd138769c040c888e', 'fee90d0d586cbcd268775c75ba8c03fa7c46db361695af88ba0d17d4e0595e5a', '3c3169316257ddae4c2d81d14ce759d8c3b4847e3cb423d36d26b25b967e44ed']",['4c9a4b8cc6ee1ebe6ff14fc23ff2790530d3a6dd49cac609464e60b8851b8948']
Quali sono le proprietà elencate nel vocabolario CDGG?,0.2,1.0,1.0,1.0,1.0,0.16678784042596817,2,"['ce7ffa7035dce65d92eaae8c777fa236a30b638ff8c0bd0dbd43935890372d1f', '1c6dd37dd71674b6f2a983b64c1755682f08360d73214b39778ea3c4f6ecb82a', '7171050e47124c1ca0f0d5dba62e4c1c86592c594a049be520d36a525595184d', '62cdcaf396e5c664dcd87276b18ede4a52386def0e5c304d700128239f8b6e2e', '2efe233c5448d9359d2562614f11b046ed548af6dbf3e0062a146d5f26a8269a']",['ce7ffa7035dce65d92eaae8c777fa236a30b638ff8c0bd0dbd43935890372d1f']
Qual è la procedura per aggiornare la classificazione dei layer MOSI in QGIS?,0.2,1.0,1.0,1.0,1.0,0.16678784042596817,2,"['8eb839c6f828de6a23d854a473e37d4deeac8b89c953023dc4a450f054f8f1ce', 'e776a7b16a55d36c950b6f8bd1b5ce95c8afdc28db0b4bd9791256c40dc6f118', '02dad7c18933e1aff8da36d1cf81e5750655591de5cdaf2bb044e340d562a63a', '8475901427f05ca024f1ece6fc26d73eaf656a59262ec3d9f1c0b0deeb97716a', 'c9f8a088d344315bf90ab745ed095c871fea36ee2e486160023871e38aa5be1f']",['8eb839c6f828de6a23d854a473e37d4deeac8b89c953023dc4a450f054f8f1ce']
Quali sono le informazioni presenti nel manuale del Geoportale Nazionale Archeologia relative alla struttura e alle modalità di compilazione dei campi della banca dati GNA?,0.2,1.0,0.5,0.6309297535714573,1.0,0.16678784042596817,2,"['57e24ec1bec7bf55fc1c8b38a5f71f3b74a213470be0f25e0f62c13e3c365257', '1a2e1417f01e290b71b260e70cbd2cf04ab45d692c99f718f462e7eef1374a42', '347611b33d76adb1305b3f34e616e566afeffc5ab00e6ee3dc2559d93c938207', '773fe1d7a7ce80466f3d12a305378d2bbfc2afcfefd69852cc2f5e2dde88683d', 'fcd62a96afde9ed05fc0afedaa3c40ab40097604b658475648ca00daa5427a09']",['1a2e1417f01e290b71b260e70cbd2cf04ab45d692c99f718f462e7eef1374a42']
Quale è l'obiettivo dell'utilizzo del Template per la redazione di una carta archeologica nel progetto specificato?,0.0,0.0,0.0,0.0,0.0,0.16678784042596817,2,"['f250624262785a9a8e19f1bd116d2d250a0a0a969cff5329a19609b52ac7923f', 'b33b90ecde24024f747f284f696d2feeafdae7e1e078d4d0bced8452dc3e4fda', '2307032e12f70a83717fe28eedd0d26ccc1b7bc6c9bdd5220588a6508dc2bfa5', '0a34345bca4049e801beddbca3a119f27dc3969c9b81ef2b30c12050e30a5116', '88bc90289061bc6060aa0167bc177f4061a2d5882ea59277cbc241f19a399f14']",['d96a4220ccc5fed038d9da776e884702df0ce6d871837ac296326264e41bd647']
Qual è la differenza tra il valore e l'etichetta associata in un vocabolario numerico?,0.0,0.0,0.0,0.0,0.0,0.16678784042596817,2,"['4f922690167183856a2ffb86f09ae8bd9e696c8971188345f4d9f7b4aed0c23e', '3af58b78ab0cf6975d37f9110a78e9b3ec21b682d4438789727594b2c804cea8', '7e4cb483ef11ee8b9f488bd2eff5a732fb32d5e0851c9076405ee6b2bbc306b7', 'c23cf4e5dcaf6e72f5603ce22be43c7e8560766db26261bc6cec14315bbbf5fd', '3bea4785f4226072a63aeca5ccff8fd8269d8ff0287fd1e912eaa2535fe1fc65']",['7171050e47124c1ca0f0d5dba62e4c1c86592c594a049be520d36a525595184d']
Quali sono le sottocartelle utilizzate per suddividere i dati nell'Archivio SABAP AN-PU?,0.2,1.0,0.5,0.6309297535714573,1.0,0.1940430849790573,2,"['33789e7769e2767428ee316fefebd647d092a51b33a868bcc3e57034373eec8f', '6a46c3e8872bffec2f53762b25802e7cfa306fec592b08744aeea4698dadbc00', '5b1c01b2e22df87e58856e03f0e5aacc4221daecec68b8981216bff337823b02', '51013404b4eeb46497d9ac8d36422067e1b479207a451eb9d332b0e16595405e', '6844bb13be9710a662fa5559d4736404b19aca077e51c310db73dcca78cfd106']",['6a46c3e8872bffec2f53762b25802e7cfa306fec592b08744aeea4698dadbc00']
Come posso rendere visibile il cursore opacità in QGIS?,0.2,1.0,0.5,0.6309297535714573,1.0,0.1940430849790573,2,"['862dee15fe7b0c41c7eb92c3c89739d566e4be01581d12dec98680535453a99a', '1c8f21d2f8325b1250ae4bd82cc987c16f47d44884160705e153025ccc3705bd', '709c3205e537c997e59c1b092c0f6af491b325416f353eb6e43614a3c4884075', '5c06147a83368469726e59899936c77998045dd32394886fba3d751494f68315', 'fc9314c51346033f44023665002da8b9e28b2df636dd475e46d72516d4673203']",['1c8f21d2f8325b1250ae4bd82cc987c16f47d44884160705e153025ccc3705bd']
Come vengono gestiti i dati del progetto nel MOPR?,0.0,0.0,0.0,0.0,0.0,0.1940430849790573,2,"['455c83356b68a4a540976177d642b16c6fdef7d3c541c051cb865cc0e3e197fc', 'e9c1cc18948c7cd42b1b3e0a35fa475b492712a88bbf7ee6c432fda960abd201', 'ed02055715b9190f54137b4a04f5ba744d9fcbcd242e1e0104b28535ab72e112', 'c17f314cc8976fb204ec20b915a9698a41289ec03175f1a2c2daa4512c960110', '5177f61d4c7c13621a010e4b9b0452ddccfdda74057471eba7170519f3d08661']",['e29cb8689f472684d0c37a1225f67559797871712916cda6f058d2265ff17f2c']
Come posso caricare i dati GNA in QGIS per un determinato Modulo di Progetto (MOPR)?,0.2,1.0,0.5,0.6309297535714573,1.0,0.1940430849790573,2,"['5177f61d4c7c13621a010e4b9b0452ddccfdda74057471eba7170519f3d08661', '873d010a106ec69526b7ab3cfed87e740b728904adfe4acf8769a0ce36900cde', 'c4deb43b071317450b58c8f0e929e26d602dbf47d2e271456b2cf3ab21061a74', 'a2c32641ad9c943c1de114145c8d22137491a1d4efe2721f2a02856b2d7df6e7', '7d7b6c3b25bd9f6a3cc02b3e2b678251b84e268234c5e542e04b12937bec7b20']",['873d010a106ec69526b7ab3cfed87e740b728904adfe4acf8769a0ce36900cde']
Quali sono le istruzioni operative per il conferimento al GNA dei dati minimi di tutte le ricerche archeologiche dirette dal Ministero della Cultura?,0.0,0.0,0.0,0.0,0.0,0.1940430849790573,2,"['b7b2f460cc285e8a68a608863cd814e5525afd3259ec705142c793623db3a3de', '022e4760e3074da7e2152df2b1c9c6708ee8413264b15c9696b2e182929c2b73', '1521289233fe45b5e061dbf52ca9e36131c7e3d0984656509438ae37e97b8604', '1953e601c42a0f735404d2b29068be3a25e5af94a740f4f670627e216f720765', '195c7c332490450283fad5c4a2fd51de75a3caa5d924a8342ddc8ae3ac05647b']",['1839d48530b41164423fa8bbb1ffdf08fe876fb5489b6fbfa35b1703d62c3b20']
Quali sono i campi e i sottocampi del DSC multipolygon e quali sono le loro definizioni?,0.2,1.0,0.25,0.4306765580733929,1.0,0.1940430849790573,2,"['65a78ebbde174f1a327610d3c4c6bf747645def45d82c13b4c24af308757b5f4', 'a1a93ff7c592a2d0731bcddc3aef0adec1a61cb2430b912cf336bcbc36cfd50c', 'c5819a8e8ae569fcc45a66a3c4885e5898881ed4413ad0aa60c815271667b256', '0719c93fde0dc364e8594c793b26feba5dcdf5061dd3ab4d590e69a27754a66f', '1c4587db12c30b2ffd38fd624b8728d70a92612dea5c1690eff46d51dbca50ed']",['0719c93fde0dc364e8594c793b26feba5dcdf5061dd3ab4d590e69a27754a66f']
Quali sono le informazioni necessarie per inserire un'ipotesi ricostruttiva nel Geoportale Nazionale Archeologia?,0.0,0.0,0.0,0.0,0.0,0.1940430849790573,2,"['49dc127265a11ce5efc381b3cea4aef87da00ce650792a0a0d04f389f4244efd', '347611b33d76adb1305b3f34e616e566afeffc5ab00e6ee3dc2559d93c938207', 'b985b4f5d1c3ae07372d9d10a0b5b1eef0d2db0fd052fbb14ce6c0566390e145', '0ae72ed83dec65ecc5cb259913f53d288e5e2aaf103935863e6cfa210172e7c1', 'fcd62a96afde9ed05fc0afedaa3c40ab40097604b658475648ca00daa5427a09']",['a129a76d7d05b27415f36966b5cdd0625a9fe1e33f6d8023ed2e3f432df7d6af']
Quali sono i problemi di visualizzazione che si possono riscontrare nell'utilizzo di servizi di mappa esterni in QGIS?,0.2,1.0,0.3333333333333333,0.5,1.0,0.1940430849790573,2,"['e280b7612790234df9fc50489f699a571340018c4b0462897ecc2db36d52df40', '4631a4dbf8e6a74d3c3fb7688aa0fdde839d409e880e134b303f36674f3036ad', '1aebd9fcd71f2aa5be121ab6cb0ac400c705be57e1fb8db7e51477680549b81a', '8a9400661e8ca31894c68b4a861b6f8414485195a696228090faf9d0f7c1fb3a', '338de32ff1f21bf71c945c0b5312e6eb76f4178f57155185dd36fe5babe1afcb']",['1aebd9fcd71f2aa5be121ab6cb0ac400c705be57e1fb8db7e51477680549b81a']
Qual è l'applicazione specifica del Template per la redazione di una carta archeologica?,0.0,0.0,0.0,0.0,0.0,0.1940430849790573,2,"['f250624262785a9a8e19f1bd116d2d250a0a0a969cff5329a19609b52ac7923f', '2307032e12f70a83717fe28eedd0d26ccc1b7bc6c9bdd5220588a6508dc2bfa5', 'e22532d0d7294625f663c59de5644a7afcc6d50ea110199e9f4afd195e6bc3b7', 'b8f49fb129265bd0541e66913007df32ae6856b10365f00c454d81cb50cca35f', '9274bdce65da28b744d424c23bd05a3d1ed94bd98e9c5eb5c5e25f745bfac43a']",['a23cb2162d9d60442b0af2f64f5aefd532385989a11e2a6664c9fd5853b9a635']
Quali sono le modifiche apportate alla registrazione dei riferimenti cronologici nella versione 1.4.2 del Vocabolario DTR?,0.2,1.0,1.0,1.0,1.0,0.1940430849790573,2,"['b90c3ce4973901be2bbb27644f56f23417c568ee852275dfe1c3bce36c1f1411', '3b14796d7d257593b36997c15bb3ccfd0552a8ee0eb0047bd1061a9727198df1', 'bcd3fcddc3424bb3a5a1c5b5956eaa711f8110f793d3013f1cd484216b903d9d', '7a6a03f648d1965f4c62c64909f704570083205cd30499d6872516b49cbb357e', '337c1e640184674663045c197874183a72c0e8e1b3821b4a50d773be0765d969']",['b90c3ce4973901be2bbb27644f56f23417c568ee852275dfe1c3bce36c1f1411']
Quali sono i problemi che si possono riscontrare nell'utilizzo dei servizi di mappa esterni (WMS/WFS) all'interno del Template del Geoportale Nazionale Archeologia?,0.2,1.0,0.25,0.4306765580733929,1.0,0.1940430849790573,2,"['e280b7612790234df9fc50489f699a571340018c4b0462897ecc2db36d52df40', '4631a4dbf8e6a74d3c3fb7688aa0fdde839d409e880e134b303f36674f3036ad', '1aebd9fcd71f2aa5be121ab6cb0ac400c705be57e1fb8db7e51477680549b81a', 'aff57ce78796937d10312e507127799708c13ce5ff4bb9987eed568e25c9d622', '513aa03f925543788873f54c11ffb6a7e150d1d6b279a6f3b9ebe0b64ade7edd']",['aff57ce78796937d10312e507127799708c13ce5ff4bb9987eed568e25c9d622']
Come posso modificare l'aspetto della cartografia caricata in WMS in QGIS?,0.2,1.0,1.0,1.0,1.0,0.1940430849790573,2,"['0d338f53021a243975f2bac8c0a65eed1fef7ff6ed9f35ca15825e2450ece90f', '177a762097fa0f2dad24cfb8f124adc9bf7369ba0847974f135eb0deb55d35e0', '7d5a3ff415654883aac15bdd9318cb35f6a8c750fbc7f76eac63f777c3f20abd', 'c26e6dc2ae56f045db544f6331b20b74d9edbfb5a3bf15ae5537ad6a847afa68', '8a9400661e8ca31894c68b4a861b6f8414485195a696228090faf9d0f7c1fb3a']",['0d338f53021a243975f2bac8c0a65eed1fef7ff6ed9f35ca15825e2450ece90f']
Quali sono le avvertenze relative ai dati negativi e all'assenza di ritrovamenti nel progetto?,0.2,1.0,0.25,0.4306765580733929,1.0,0.1940430849790573,2,"['9afedbd294d1584829abede69b1e3d9a668e02ef247eef569e972ab53e0f8bee', '767e6de35318f07dfcb7aa3d5ea3425a2cba8dca427413edbb15dc25a249b3f2', '90572f0f1c073676c6b2f3d1fad6c7a6941ad40d987cd245e9dcbb869a61bbe9', 'b4c43c12f511ff96021b959fd4dc22174ae4a545618079dd451053865eb1af6a', 'f7d1c513e119bb3c21b077bce062f349fe229e3273fa3788293927b27c75cb05']",['b4c43c12f511ff96021b959fd4dc22174ae4a545618079dd451053865eb1af6a']
Quali sono i due diversi casi di presenza di materiali associati al sito/all'area schedata come reperti mobili in qualche modo immobilizzati?,0.2,1.0,1.0,1.0,1.0,0.1940430849790573,2,"['eb9bc2179057d1cd7a5827586a8b948d1126c58e6c7e459b18440eb658d12630', '22887bdcb5712bcb149035405eee9004d73bf10de21c7bbc12432683860181b2', 'e1f5106d1457bd2c8878f1d35625d835fe7f377c47c573e528b1ac5626585c90', 'cdc6f9c965cf0e7b0bd7bb462c54c9f58d87d2b3119c3ee1ab57f9d0fdd48e1e', '82e93529d5d248a8a38910e077ae0a8e1414a321c0a67788bfd7ed2ef4647aa0']",['eb9bc2179057d1cd7a5827586a8b948d1126c58e6c7e459b18440eb658d12630']
Qual è il metodo di rappresentazione utilizzato per delimitare l'area a rischio archeologico per la presenza di necropoli nel PRG del Comune di Torino?,0.2,1.0,0.5,0.6309297535714573,1.0,0.1940430849790573,2,"['18d4227766ba7243b9e08eaa8280431ee5d5d9a1185aa8211f0ed4186aba82a0', 'eb77cee3df1d7fbb98d173d20e612f5c4d8fbd098aa73acb59519f3a3a56b2c9', '47008fc7790ddbe24a655a17a1f6363644ed4fdba450bb02e151521ed97801d8', '4885cfba596c32b6501f9a10492e322b789a10a20196d7c67e52a6bbb5c212ab', '09c6fc2bf7112a95b0cbacf45bfdf90e7b2bbd52ed916b2a66f24e1def3f1c30']",['eb77cee3df1d7fbb98d173d20e612f5c4d8fbd098aa73acb59519f3a3a56b2c9']
Quali sono i campi principali del MOSI che vengono registrati in un foglio Excel durante la ricerca di archivio?,0.2,1.0,0.5,0.6309297535714573,1.0,0.1940430849790573,2,"['81e0ab19e8ee92a435ccdc65a22d66422c38eb26580667e7f58b43f0ebb907c8', 'f769d941f70a079a3baa0e213064c4b53530a4edf0e787bc83f51c09df9c9649', '437757a7f868aba93c5cd5259bacc8275dd25f3a461e02bd38f340d288982f95', 'e94b98b99e292801f4fb694786aea8a4c0f9fb90165477d80f4d1f8fc656c8c6', 'aa1f183a9f71ce638421af9afa267658f24d2165f22cb15cbc21e619a0d979d6']",['f769d941f70a079a3baa0e213064c4b53530a4edf0e787bc83f51c09df9c9649']
Quali sono le istruzioni operative per il conferimento al GNA dei dati minimi di tutte le ricerche archeologiche dirette dal Ministero della Cultura?,0.0,0.0,0.0,0.0,0.0,0.1940430849790573,2,"['b7b2f460cc285e8a68a608863cd814e5525afd3259ec705142c793623db3a3de', '022e4760e3074da7e2152df2b1c9c6708ee8413264b15c9696b2e182929c2b73', '1521289233fe45b5e061dbf52ca9e36131c7e3d0984656509438ae37e97b8604', '1953e601c42a0f735404d2b29068be3a25e5af94a740f4f670627e216f720765', '195c7c332490450283fad5c4a2fd51de75a3caa5d924a8342ddc8ae3ac05647b']",['326ca3da2ffe20e9bfaa9e1d9929c8d0c82754a566417da4c3b031295f6f85ac']
"Quali sono le chiavi OGT e i relativi valori associati alle chiavi OGD per le voci ""abitazione"" e ""abitazione rupestre""?",0.2,1.0,1.0,1.0,1.0,0.1940430849790573,2,"['12bb817084d2aa18fb0357dfb08a43d8bb55ea0a1f8b5b3ceb5051d455ac1966', '65852f0146171f857bc9fe0c1df96fd32ecab2392591a766ed39a3b905542486', 'a20f7c92be5cd328abbf3ebb7a0d9b782a797da5ff55374ba0af5ddba24dfc2e', '1013cdb2f700f4f113a1dc8e422ea0092f9eb597d95495112a53781802e96bf1', '62cdcaf396e5c664dcd87276b18ede4a52386def0e5c304d700128239f8b6e2e']",['12bb817084d2aa18fb0357dfb08a43d8bb55ea0a1f8b5b3ceb5051d455ac1966']
Come si aggiunge un layer di cartografia WMS a un progetto in QGIS?,0.2,1.0,1.0,1.0,1.0,0.1940430849790573,2,"['c26e6dc2ae56f045db544f6331b20b74d9edbfb5a3bf15ae5537ad6a847afa68', '7d5a3ff415654883aac15bdd9318cb35f6a8c750fbc7f76eac63f777c3f20abd', 'dd1e44891b11cb088de6034102a13ecd2cf5a33bc6fd18b1f46536a84104d165', '513aa03f925543788873f54c11ffb6a7e150d1d6b279a6f3b9ebe0b64ade7edd', 'fc1a3d5c7939464fed23075ba5160ac3cd5f634a3b803400fc8f7b3bc925168d']",['c26e6dc2ae56f045db544f6331b20b74d9edbfb5a3bf15ae5537ad6a847afa68']
